subject	level1	level2	level3	level4
http://dbpedia.org/resource/Kasaragod	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Ward_No._138,_Kolkata_Municipal_Corporation	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Myaing	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Monticello,_Lafayette_County,_Wisconsin	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Center_Township,_Pocahontas_County,_Iowa	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Laja,_Bolivia	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Calvos_de_Randín	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Franklin_Township,_Darke_County,_Ohio	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Čitluk,_Bosnia_and_Herzegovina	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Střítež_(Třebíč_District)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Noble_Township,_Wabash_County,_Indiana	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Matsubushi,_Saitama	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Bad_Neuenahr-Ahrweiler	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Whitby_Township,_Ontario	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Horšovský_Týn	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Mukah	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Bhedaghat	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Gumiel_de_Mercado	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Saint-Cuthbert,_Quebec	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Llay-Llay	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Borobia	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Warren_Township,_Jefferson_County,_Ohio	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Britt_Township,_Hancock_County,_Iowa	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Igbaja	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Kõpu_Parish	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Madhav_Narayan	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Číhošť	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Whitechurch,_County_Kildare	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Annweiler_am_Trifels_(Verbandsgemeinde)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Morton_Township,_Knox_County,_Nebraska	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Sherman,_Connecticut	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Mal_Paso,_Aguada,_Puerto_Rico	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Hichisō,_Gifu	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Gonohe,_Aomori	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Urakəran	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Svogerslev	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Badarpur,_Assam	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Piendamó,_Cauca	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Axixá_do_Tocantins	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Ujhari	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Tio_Hugo	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Keliegoue	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Sarkand	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Settlement	https://dbpedia.org/ontology/Town
http://dbpedia.org/resource/Inner_Sister_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/South_Shetland_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Nupkins_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Île_de_Peilz	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Deer_Island_(Mississippi)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Ellesmere_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Bhola_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Samana_Cay	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Po_Toi_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Uonukuhahake	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Krok_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Lühesand	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Current_Island,_Bermuda	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Leinøy	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Bazzano_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Hirilandhoo_(Thaa_Atoll)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Heroína_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Chechen_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Pontine_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Koursaroi	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Malaga_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Isle_Martin	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Entrance_Island_(South_Australia)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Tinian	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Lafarge_Rocks	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Shuwaikh_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Bransfield_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Nuvuk_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Kahoolawe	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Phanagoria_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Little_Roe	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Morgan's_Island,_Bermuda	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Caher_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Ile_d'Ogoz	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Remote_Peninsula	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Erdan_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Yunosti_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Pindarev_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Petermann_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Sunday_Island_(Exmouth_Gulf)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Fares-Maathodaa	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Spike_Island,_County_Cork	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Ko_Ngai	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Sillalaid	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Anjadip_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Fauna_of_Borneo	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Jazirat_Ziadi	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Sisters_Island_(Queensland)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Maskali_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Nak_Pulau	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Russell_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Pope_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Guraidhoo_(Thaa_Atoll)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Adelaide_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Addu_Atoll	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Edgeøya	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Molecule_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Gabo_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Qaarsorsuatsiaq_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Depot_Island,_Victoria_Land	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Malabar_Island,_Bermuda	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Green_Island_(Western_Australia)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Halsnøya_(Rogaland)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Magnetic_Island_(Alaska)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Isla_Tijeras	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Phoenix_Islands	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Windermere_Island	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Groma_Rock	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Argadnel	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Rarotonga_International_Airport	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Kunburudhoo_(Alif_Dhaal_Atoll)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Island	https://dbpedia.org/ontology/Island
http://dbpedia.org/resource/Oneida_Tribe_of_Indians_of_Wisconsin	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Mihranids_of_Gugark	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Republic_of_Ireland_football_league_system	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Tibet	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/New_Humanism	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Scottish_Australian	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Sauerland	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Washington_Metropolitan_Area	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Plantation_era	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Oklahoma_Territory	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/History_of_Mexico	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Principality_of_Moldavia	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/European_Handball_Federation	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Picton_(New_Zealand_electorate)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Lithuania_men's_national_basketball_team	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Judith_Basin_County,_Montana	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Israeli	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Glen_Affric	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Liverpool_Institute_for_Performing_Arts	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Haisla_Nation	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Baltic_nobility	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Kabardino-Balkarian_Autonomous_Soviet_Socialist_Republic	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Sanjak_of_Herzegovina	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/King_of_Morocco	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/Imperium_(Warhammer_40,000)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
http://dbpedia.org/resource/History_of_Portugal_(1777–1834)	https://dbpedia.org/ontology/Place	https://dbpedia.org/ontology/PopulatedPlace	https://dbpedia.org/ontology/Country	https://dbpedia.org/ontology/Country
